,true,predict,make,model,score,alpha
17032,10.967335848767897,10.967335848767899,Mercedes-benz,C Class,-1.8447208860552892e-30,0
17458,11.074420502783864,11.074420502783866,Mercedes-benz,C Class,-1.8447208860552892e-30,0
9250,10.46310334047155,10.46310334047155,Mercedes-benz,C Class,-1.8447208860552892e-30,0
16089,10.124629101179664,10.124629101179664,Mercedes-benz,C Class,-1.8447208860552892e-30,0
12415,10.620107089281216,10.620107089281216,Mercedes-benz,C Class,-1.8447208860552892e-30,0
6807,11.092123343851826,11.092123343851828,Mercedes-benz,C Class,-1.8447208860552892e-30,0
2998,10.238172478583245,10.238172478583245,Mercedes-benz,C Class,-1.8447208860552892e-30,0
7954,10.370361288772935,10.370361288772935,Mercedes-benz,C Class,-1.8447208860552892e-30,0
1787,10.777914080311584,10.777914080311586,Mercedes-benz,C Class,-1.8447208860552892e-30,0
1903,11.007220043898808,11.00722004389881,Mercedes-benz,C Class,-1.8447208860552892e-30,0
12403,9.38429367909962,9.384293679099619,Mercedes-benz,C Class,-1.8447208860552892e-30,0
86,10.714306651468048,10.71430665146805,Mercedes-benz,C Class,-1.8447208860552892e-30,0
7514,9.838949031398556,9.838949031398556,Mercedes-benz,C Class,-1.8447208860552892e-30,0
12527,10.081633737919603,10.081633737919603,Mercedes-benz,C Class,-1.8447208860552892e-30,0
3789,10.303940118820748,10.303940118820748,Mercedes-benz,C Class,-1.8447208860552892e-30,0
3577,10.203406942652387,10.203406942652387,Mercedes-benz,C Class,-1.8447208860552892e-30,0
1969,10.544024782823776,10.544024782823776,Mercedes-benz,C Class,-1.8447208860552892e-30,0
11549,9.991956200523736,9.991956200523736,Mercedes-benz,C Class,-1.8447208860552892e-30,0
13041,10.238136699767878,10.23813669976788,Mercedes-benz,C Class,-1.8447208860552892e-30,0
16980,10.307284603543595,10.307284603543595,Mercedes-benz,C Class,-1.8447208860552892e-30,0
15476,10.595383951194421,10.595383951194423,Mercedes-benz,C Class,-1.8447208860552892e-30,0
16171,10.307284603543595,10.307284603543595,Mercedes-benz,C Class,-1.8447208860552892e-30,0
12577,9.838949031398556,9.838949031398554,Mercedes-benz,C Class,-1.8447208860552892e-30,0
10039,10.430875264601097,10.430875264601097,Mercedes-benz,C Class,-1.8447208860552892e-30,0
282,8.986571625268054,8.986571625268052,Mercedes-benz,C Class,-1.8447208860552892e-30,0
13979,10.238172478583245,10.238172478583245,Mercedes-benz,C Class,-1.8447208860552892e-30,0
12498,10.238172478583245,10.238172478583245,Mercedes-benz,C Class,-1.8447208860552892e-30,0
17365,10.201738576337144,10.201738576337144,Mercedes-benz,C Class,-1.8447208860552892e-30,0
12763,10.43396873396056,10.43396873396056,Mercedes-benz,C Class,-1.8447208860552892e-30,0
2101,9.205327830152639,9.205327830152637,Mercedes-benz,C Class,-1.8447208860552892e-30,0
4091,8.698681067461614,8.69868106746161,Mercedes-benz,C Class,-1.8447208860552892e-30,0
10163,10.708846723703001,10.708846723703003,Mercedes-benz,C Class,-1.8447208860552892e-30,0
8714,10.402746539930654,10.402746539930654,Mercedes-benz,C Class,-1.8447208860552892e-30,0
16105,10.734220396048636,10.734220396048638,Mercedes-benz,C Class,-1.8447208860552892e-30,0
769,10.775617388624513,10.775617388624514,Mercedes-benz,C Class,-1.8447208860552892e-30,0
13519,8.980927207648378,8.980927207648376,Mercedes-benz,C Class,-1.8447208860552892e-30,0
8379,11.098651674080669,11.09865167408067,Mercedes-benz,C Class,-1.8447208860552892e-30,0
11537,9.90098442231801,9.90098442231801,Mercedes-benz,C Class,-1.8447208860552892e-30,0
12580,10.595383951194421,10.595383951194423,Mercedes-benz,C Class,-1.8447208860552892e-30,0
11284,11.102457865239273,11.102457865239275,Mercedes-benz,C Class,-1.8447208860552892e-30,0
10077,10.736287973911258,10.736287973911258,Mercedes-benz,C Class,-1.8447208860552892e-30,0
13015,10.04107321548869,10.04107321548869,Mercedes-benz,C Class,-1.8447208860552892e-30,0
4782,11.03698424305774,11.036984243057741,Mercedes-benz,C Class,-1.8447208860552892e-30,0
15399,10.04107321548869,10.04107321548869,Mercedes-benz,C Class,-1.8447208860552892e-30,0
1553,11.126468551032737,11.126468551032739,Mercedes-benz,C Class,-1.8447208860552892e-30,0
10740,10.04107321548869,10.04107321548869,Mercedes-benz,C Class,-1.8447208860552892e-30,0
1805,9.159047077588632,9.15904707758863,Mercedes-benz,C Class,-1.8447208860552892e-30,0
4157,9.890908770329268,9.890908770329268,Mercedes-benz,C Class,-1.8447208860552892e-30,0
13039,10.238136699767878,10.23813669976788,Mercedes-benz,C Class,-1.8447208860552892e-30,0
3836,10.542706391070517,10.542706391070517,Mercedes-benz,C Class,-1.8447208860552892e-30,0
16399,10.126471091048971,10.126471091048971,Mercedes-benz,C Class,-1.8447208860552892e-30,0
9443,10.402746539930654,10.402746539930655,Mercedes-benz,C Class,-1.8447208860552892e-30,0
13076,8.740336742730447,8.740336742730443,Mercedes-benz,C Class,-1.8447208860552892e-30,0
15860,10.220121446937677,10.220121446937677,Mercedes-benz,C Class,-1.8447208860552892e-30,0
1012,10.504930543885733,10.504930543885735,Mercedes-benz,C Class,-1.8447208860552892e-30,0
3228,10.307284603543595,10.307284603543595,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
6345,10.690807903113322,10.690807903113322,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
12695,9.846917201047734,9.846917201047734,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
8851,10.077020603297003,10.077020603297003,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
16549,10.340128278112742,10.340128278112742,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
2068,10.220121446937677,10.220121446937677,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
14623,10.161612072745584,10.161612072745584,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
143,9.994241915804592,9.994241915804592,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
5107,10.93221371374007,10.93221371374007,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
12407,10.184711314926863,10.184711314926863,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
3476,10.797430420746375,10.797430420746375,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
522,10.307284603543595,10.307284603543595,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
13438,10.895812970686281,10.895812970686281,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
1283,10.124629101179664,10.124629101179664,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
15979,10.618885342030893,10.618885342030893,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
9948,10.04107321548869,10.04107321548869,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
12594,10.517320926376348,10.517320926376348,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
3632,10.667791927412402,10.667791927412402,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
487,10.595383951194421,10.595383951194421,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
10009,10.958165369058063,10.958165369058063,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
14276,10.877103351029552,10.877103351029552,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
5091,10.702120240942051,10.702120240942051,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
16047,10.594131602877955,10.594131602877955,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
8598,10.19988156558993,10.19988156558993,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
11242,10.307284603543595,10.307284603543597,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
14811,10.43396873396056,10.43396873396056,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
2698,9.875602349046593,9.875602349046593,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
1134,10.085767441795337,10.085767441795337,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
10692,10.273325483001141,10.273325483001141,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
11830,10.620009404412524,10.620009404412524,Mercedes-benz,CLA Class,-1.0518145402946824e-31,0
11544,10.713306039899766,10.713306039899765,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
14816,11.197529553950933,11.197529553950933,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
12698,11.589423435942953,11.589423435942956,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
5874,10.714306651468048,10.714306651468045,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
9607,10.714306651468048,10.714306651468043,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
9412,10.645305842559727,10.645305842559724,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
4701,10.620107089281216,10.620107089281218,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
2076,11.711366403644066,11.711366403644071,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
11018,11.288468551573489,11.288468551573484,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
14321,11.313254269841162,11.31325426984116,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
8128,10.703244468154331,10.70324446815433,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
11019,11.033275458672687,11.03327545867268,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
2771,11.2891567182621,11.289156718262106,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
16841,11.471582501435845,11.47158250143584,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
16341,11.759394841587936,11.759394841587936,Mercedes-benz,GLE Class,-1.619794392053811e-29,0
11423,10.530761988945365,10.530761988945365,Audi,Q3,-0.0,0
15298,10.404232536959167,10.404232536959167,Audi,Q3,-0.0,0
4499,10.87297776087786,10.87297776087786,Audi,Q3,-0.0,0
10735,10.34158118013602,10.34158118013602,Audi,Q3,-0.0,0
11937,9.612466578818832,9.612466578818832,Audi,Q3,-0.0,0
14756,10.645305842559727,10.645305842559727,Audi,Q3,-0.0,0
7252,10.568749529606537,10.568749529606537,Audi,Q3,-0.0,0
5930,10.37333491957356,10.37333491957356,Audi,Q3,-0.0,0
16935,9.90098442231801,9.90098442231801,Audi,Q3,-0.0,0
11708,10.596509725282923,10.596509725282923,Audi,Q3,-0.0,0
3656,10.571188711764599,10.571188711764599,Audi,Q3,-0.0,0
10369,9.90098442231801,9.90098442231801,Audi,Q3,-0.0,0
2,9.949893925350283,9.949893925350283,Audi,Q3,-0.0,0
8698,10.273325483001141,10.273325483001141,Audi,Q3,-0.0,0
10321,10.571188711764599,10.571188711764599,Audi,Q3,-0.0,0
14297,10.8331879713202,10.8331879713202,Audi,Q3,-0.0,0
15359,10.042814617757227,10.042814617757227,Audi,Q3,-0.0,0
10412,10.144471021978669,10.144471021978669,Audi,Q3,-0.0,0
6912,10.856977725399389,10.856977725399389,Audi,Q3,-0.0,0
14457,10.271596874100524,10.271596874100524,Audi,Q3,-0.0,0
2475,10.081633737919603,10.081633737919603,Audi,Q3,-0.0,0
7631,10.829629600460658,10.829629600460658,Audi,Q3,-0.0,0
3106,10.487098846027767,10.487098846027767,Audi,Q3,-0.0,0
795,10.489884363149192,10.489884363149192,Audi,Q3,-0.0,0
14748,10.404111313817522,10.404111313817522,Audi,Q3,-0.0,0
15916,10.432644132986843,10.432644132986843,Audi,Q3,-0.0,0
3539,10.183011437286446,10.183011437286446,Audi,Q3,-0.0,0
4873,10.308785980087194,10.308785980087192,Audi,A6,-7.957350312745184e-06,0
5281,10.124629101179664,10.124629101179663,Audi,A6,-7.957350312745184e-06,0
9821,10.620107089281216,10.620107089281214,Audi,A6,-7.957350312745184e-06,0
17321,9.612466578818832,9.612466578818829,Audi,A6,-7.957350312745184e-06,0
440,10.713306039899766,10.713306039899766,Audi,A6,-7.957350312745184e-06,0
9190,10.582789326274021,10.58278932627402,Audi,A6,-7.957350312745184e-06,0
7963,10.239781201782993,10.239781201782991,Audi,A6,-7.957350312745184e-06,0
2049,10.371927459805681,10.37192745980568,Audi,A6,-7.957350312745184e-06,0
16183,10.461673747661957,10.461673747661955,Audi,A6,-7.957350312745184e-06,0
9229,10.667791927412402,10.667791927412402,Audi,A6,-7.957350312745184e-06,0
4151,11.081296036841385,11.081296036841385,Audi,A6,-7.957350312745184e-06,0
16614,10.620107089281216,10.620107089281214,Audi,A6,-7.957350312745184e-06,0
17050,10.645305842559727,10.645305842559726,Audi,A6,-7.957350312745184e-06,0
9281,10.163926888594034,10.163926888594032,Audi,A6,-7.957350312745184e-06,0
5332,10.644233711895351,10.64423371189535,Audi,A6,-7.957350312745184e-06,0
8293,10.201738576337144,10.201738576337142,Audi,A6,-7.957350312745184e-06,0
4811,10.307284603543595,10.307284603543593,Audi,A6,-7.957350312745184e-06,0
1747,11.178347433209714,11.178347433209714,Audi,A6,-7.957350312745184e-06,0
12913,9.998752276761909,9.998752276761907,Audi,A6,-7.957350312745184e-06,0
5415,10.868092144688834,10.868092144688834,Audi,A6,-7.957350312745184e-06,0
2409,10.403504977585515,10.403504977585513,Audi,A6,-7.957350312745184e-06,0
1080,10.273325483001141,10.27332548300114,Audi,A6,-7.957350312745184e-06,0
14000,11.169730682588188,11.169730682588188,Audi,A6,-7.957350312745184e-06,0
16316,10.544024782823776,10.544024782823774,Audi,A6,-7.957350312745184e-06,0
3849,10.858036996527373,10.858036996527371,Audi,A6,-7.957350312745184e-06,0
7582,9.543234787249512,9.54323478724951,Audi,A6,-7.957350312745184e-06,0
10122,10.93221371374007,10.93221371374007,Audi,A6,-7.957350312745184e-06,0
14079,9.595602772766828,9.595602772766826,Audi,A6,-7.957350312745184e-06,0
16454,10.308785980087194,10.308785980087192,Audi,A6,-7.957350312745184e-06,0
8603,10.373459931293572,10.37345993129357,Audi,A6,-7.957350312745184e-06,0
13048,10.667791927412402,10.6677919274124,Audi,A6,-7.957350312745184e-06,0
9157,9.209840246934501,9.2098402469345,Audi,A6,-7.957350312745184e-06,0
2892,10.755751632245435,10.755751632245433,Audi,A6,-7.957350312745184e-06,0
5243,10.062625773874425,10.062625773874423,Audi,A6,-7.957350312745184e-06,0
10749,10.371927459805681,10.37192745980568,Audi,A6,-7.957350312745184e-06,0
2488,10.544024782823776,10.544024782823774,Audi,A6,-7.957350312745184e-06,0
13996,11.09665215814546,11.09665215814546,Audi,A6,-7.957350312745184e-06,0
13426,10.542706391070517,10.542706391070515,Audi,A6,-7.957350312745184e-06,0
5684,10.968181048000611,10.968181048000611,Audi,A6,-7.957350312745184e-06,0
417,9.51044496442652,9.485372456081585,Audi,A6,-7.957350312745184e-06,0
16967,10.273325483001141,10.27332548300114,Audi,A6,-7.957350312745184e-06,0
5214,9.949893925350283,9.949893925350281,Audi,A6,-7.957350312745184e-06,0
12920,10.163926888594034,10.163926888594032,Audi,A6,-7.957350312745184e-06,0
14223,9.99811568161491,9.998115681614909,Audi,A6,-7.957350312745184e-06,0
9944,10.713306039899766,10.713306039899765,Audi,A6,-7.957350312745184e-06,0
6183,10.947291604709243,10.947291604709243,Audi,A6,-7.957350312745184e-06,0
9330,10.323841273138044,10.323841273138042,Audi,A6,-7.957350312745184e-06,0
3389,10.255903439554476,10.255903439554475,Audi,A6,-7.957350312745184e-06,0
9924,10.04107321548869,10.041073215488689,Audi,A6,-7.957350312745184e-06,0
5164,10.621302955145095,10.621302955145094,Audi,A6,-7.957350312745184e-06,0
7042,10.273290940090206,10.273290940090204,Audi,A6,-7.957350312745184e-06,0
1330,11.073645008367333,11.073645008367333,Audi,A6,-7.957350312745184e-06,0
3231,10.274878680310541,10.27487868031054,Audi,A6,-7.957350312745184e-06,0
16809,9.795345393916424,9.795345393916422,Audi,A6,-7.957350312745184e-06,0
15439,10.274878680310541,10.27487868031054,Audi,A6,-7.957350312745184e-06,0
1139,10.12643108384767,10.126431083847669,Audi,A6,-7.957350312745184e-06,0
7010,10.714395546283317,10.714395546283315,Audi,A6,-7.957350312745184e-06,0
6918,10.912357465703376,10.912357465703375,Audi,A6,-7.957350312745184e-06,0
15206,10.505040141934996,10.505040141934995,Audi,A6,-7.957350312745184e-06,0
1359,10.858036996527373,10.858036996527371,Audi,A6,-7.957350312745184e-06,0
15939,11.277190473141195,11.277190473141195,Audi,A6,-7.957350312745184e-06,0
1642,11.030330901545064,11.030330901545064,Audi,A6,-7.957350312745184e-06,0
1520,10.544024782823776,10.544024782823774,Audi,A6,-7.957350312745184e-06,0
1114,9.767094927630573,9.767094927630572,Audi,A6,-7.957350312745184e-06,0
16890,10.595383951194421,10.59538395119442,Audi,A6,-7.957350312745184e-06,0
1538,10.542706391070517,10.542706391070515,Audi,A6,-7.957350312745184e-06,0
16166,9.998752276761909,9.998752276761907,Audi,A6,-7.957350312745184e-06,0
1776,10.307284603543595,10.307284603543593,Audi,A6,-7.957350312745184e-06,0
115,10.768484990022733,10.768484990022731,Audi,A6,-7.957350312745184e-06,0
13581,10.93131965914319,10.931319659143188,Audi,A6,-7.957350312745184e-06,0
17150,10.518646164234097,10.518646164234095,Audi,A6,-7.957350312745184e-06,0
11791,9.996522418503318,9.996522418503316,Audi,A6,-7.957350312745184e-06,0
459,9.903437551286085,9.903437551286084,Audi,A6,-7.957350312745184e-06,0
3695,11.04031042896799,11.04031042896799,Audi,A6,-7.957350312745184e-06,0
14137,9.738023112808596,9.738023112808596,Audi,A6,-7.957350312745184e-06,0
13775,10.432644132986843,10.432644132986841,Audi,A6,-7.957350312745184e-06,0
12064,9.79784922051313,9.797849220513129,Audi,A6,-7.957350312745184e-06,0
2596,10.878028324431728,10.878028324431728,Audi,A6,-7.957350312745184e-06,0
4592,10.402746539930654,10.402746539930652,Audi,A6,-7.957350312745184e-06,0
8261,9.047821442478408,9.047821442478408,Audi,A3,-0.00022559802651501426,0
3630,9.61547209118311,9.61547209118311,Audi,A3,-0.00022559802651501426,0
12338,9.578449693540579,9.57844969354058,Audi,A3,-0.00022559802651501426,0
619,9.825526011066415,9.825526011066415,Audi,A3,-0.00022559802651501426,0
3254,10.330909827996335,10.330909827996335,Audi,A3,-0.00022559802651501426,0
15271,9.795345393916424,9.795345393916424,Audi,A3,-0.00022559802651501426,0
441,10.201738576337144,10.201738576337146,Audi,A3,-0.00022559802651501426,0
15932,10.645401087458245,10.645401087458247,Audi,A3,-0.00022559802651501426,0
5871,9.546741177474825,9.546741177474827,Audi,A3,-0.00022559802651501426,0
57,9.740674462130217,9.740674462130217,Audi,A3,-0.00022559802651501426,0
6697,10.238172478583245,10.238172478583245,Audi,A3,-0.00022559802651501426,0
16453,9.99857043378282,9.998570433782822,Audi,A3,-0.00022559802651501426,0
7104,10.269865271936245,10.269865271936247,Audi,A3,-0.00022559802651501426,0
5322,9.539644119118783,9.539644119118783,Audi,A3,-0.00022559802651501426,0
11184,10.165813354725493,10.165813354725493,Audi,A3,-0.00022559802651501426,0
9320,10.124629101179664,10.124629101179664,Audi,A3,-0.00022559802651501426,0
15581,9.468851067127684,9.468851067127684,Audi,A3,-0.00022559802651501426,0
27,9.738023112808596,9.738023112808596,Audi,A3,-0.00022559802651501426,0
